SBE26plus n° 1344

Date et heure du sbe26plus à la dernière extraction des données :  01/06/2021 07:52:53
Date et heure du pc à la dernière extraction des données :  01/06/2021 07:52:48
SBE26plus est en avance de 5s par rapport au PC

Commentaire : intercomparaison capteurs penfeld
Date Heure	Pression en hectopascal	Température en °C
04/05/2021 12:00:00	914.4	12.399
04/05/2021 12:10:00	914.2	12.398
04/05/2021 12:20:00	913.5	12.397
04/05/2021 12:30:00	913.2	12.397
04/05/2021 12:40:00	912.4	12.396
04/05/2021 12:50:00	912.0	12.397
04/05/2021 13:00:00	911.6	12.398
04/05/2021 13:10:00	911.2	12.399
04/05/2021 13:20:00	910.8	12.398
04/05/2021 13:30:00	910.2	12.400
04/05/2021 13:40:00	910.6	12.409
04/05/2021 13:50:00	909.7	12.408
04/05/2021 14:00:00	909.3	12.406
04/05/2021 14:10:00	908.3	12.405
04/05/2021 14:20:00	907.6	12.403
04/05/2021 14:30:00	906.8	12.402
04/05/2021 14:40:00	906.4	12.404
04/05/2021 14:50:00	906.0	12.404
04/05/2021 15:00:00	905.5	12.403
04/05/2021 15:10:00	904.9	12.402
04/05/2021 15:20:00	904.3	12.400
04/05/2021 15:30:00	903.9	12.400
04/05/2021 15:40:00	903.7	12.397
04/05/2021 15:50:00	903.4	12.397
04/05/2021 16:00:00	903.3	12.394
04/05/2021 16:10:00	902.9	12.389
04/05/2021 16:20:00	903.0	12.385
04/05/2021 16:30:00	903.2	12.385
04/05/2021 16:40:00	903.4	12.382
04/05/2021 16:50:00	903.8	12.379
04/05/2021 17:00:00	904.0	12.374
04/05/2021 17:10:00	904.8	12.372
04/05/2021 17:20:00	905.4	12.369
04/05/2021 17:30:00	906.5	12.367
04/05/2021 17:40:00	907.3	12.366
04/05/2021 17:50:00	908.9	12.369
04/05/2021 18:00:00	910.3	12.373
04/05/2021 18:10:00	912.3	12.380
04/05/2021 18:20:00	914.2	12.388
04/05/2021 18:30:00	916.9	12.401
04/05/2021 18:40:00	919.3	12.410
04/05/2021 18:50:00	921.1	12.413
04/05/2021 19:00:00	922.4	12.410
04/05/2021 19:10:00	922.9	12.400
04/05/2021 19:20:00	924.0	12.394
04/05/2021 19:30:00	925.1	12.393
04/05/2021 19:40:00	926.8	12.393
04/05/2021 19:50:00	928.2	12.395
04/05/2021 20:00:00	929.7	12.396
04/05/2021 20:10:00	931.1	12.395
04/05/2021 20:20:00	932.1	12.395
04/05/2021 20:30:00	933.6	12.395
04/05/2021 20:40:00	934.4	12.395
04/05/2021 20:50:00	936.1	12.395
04/05/2021 21:00:00	936.9	12.395
04/05/2021 21:10:00	938.4	12.394
04/05/2021 21:20:00	938.8	12.393
04/05/2021 21:30:00	939.9	12.393
04/05/2021 21:40:00	940.2	12.392
04/05/2021 21:50:00	941.1	12.392
04/05/2021 22:00:00	941.7	12.391
04/05/2021 22:10:00	942.5	12.390
04/05/2021 22:20:00	942.7	12.390
04/05/2021 22:30:00	942.9	12.389
04/05/2021 22:40:00	942.6	12.389
04/05/2021 22:50:00	942.7	12.389
04/05/2021 23:00:00	942.7	12.390
04/05/2021 23:10:00	942.7	12.390
04/05/2021 23:20:00	942.3	12.390
04/05/2021 23:30:00	942.0	12.390
04/05/2021 23:40:00	941.5	12.390
04/05/2021 23:50:00	940.8	12.390
05/05/2021 00:00:00	940.4	12.390
05/05/2021 00:10:00	939.6	12.389
05/05/2021 00:20:00	939.1	12.387
05/05/2021 00:30:00	938.3	12.386
05/05/2021 00:40:00	937.4	12.383
05/05/2021 00:50:00	936.4	12.382
05/05/2021 01:00:00	935.3	12.382
05/05/2021 01:10:00	934.8	12.382
05/05/2021 01:20:00	934.1	12.383
05/05/2021 01:30:00	933.3	12.382
05/05/2021 01:40:00	932.1	12.382
05/05/2021 01:50:00	931.2	12.382
05/05/2021 02:00:00	930.2	12.382
05/05/2021 02:10:00	929.3	12.382
05/05/2021 02:20:00	928.3	12.381
05/05/2021 02:30:00	927.2	12.381
05/05/2021 02:40:00	926.6	12.381
05/05/2021 02:50:00	925.5	12.381
05/05/2021 03:00:00	924.8	12.380
05/05/2021 03:10:00	923.3	12.376
05/05/2021 03:20:00	922.1	12.370
05/05/2021 03:30:00	920.8	12.368
05/05/2021 03:40:00	919.7	12.360
05/05/2021 03:50:00	918.0	12.349
05/05/2021 04:00:00	916.7	12.341
05/05/2021 04:10:00	915.4	12.333
05/05/2021 04:20:00	914.7	12.330
05/05/2021 04:30:00	914.2	12.327
05/05/2021 04:40:00	913.9	12.327
05/05/2021 04:50:00	913.8	12.325
05/05/2021 05:00:00	913.7	12.327
05/05/2021 05:10:00	914.0	12.324
05/05/2021 05:20:00	913.8	12.324
05/05/2021 05:30:00	914.6	12.323
05/05/2021 05:40:00	914.9	12.323
05/05/2021 05:50:00	915.7	12.321
05/05/2021 06:00:00	915.9	12.317
05/05/2021 06:10:00	916.7	12.316
05/05/2021 06:20:00	917.4	12.314
05/05/2021 06:30:00	918.5	12.314
05/05/2021 06:40:00	920.0	12.318
05/05/2021 06:50:00	921.5	12.321
05/05/2021 07:00:00	924.3	12.340
05/05/2021 07:10:00	926.9	12.359
05/05/2021 07:20:00	929.8	12.374
05/05/2021 07:30:00	931.8	12.380
05/05/2021 07:40:00	933.3	12.380
05/05/2021 07:50:00	934.5	12.379
05/05/2021 08:00:00	936.0	12.377
05/05/2021 08:10:00	936.8	12.373
05/05/2021 08:20:00	937.9	12.370
05/05/2021 08:30:00	938.7	12.367
05/05/2021 08:40:00	939.6	12.366
05/05/2021 08:50:00	940.8	12.365
05/05/2021 09:00:00	941.9	12.365
05/05/2021 09:10:00	943.1	12.366
05/05/2021 09:20:00	944.0	12.367
05/05/2021 09:30:00	945.0	12.368
05/05/2021 09:40:00	946.1	12.369
05/05/2021 09:50:00	947.4	12.370
05/05/2021 10:00:00	948.3	12.371
05/05/2021 10:10:00	949.2	12.372
05/05/2021 10:20:00	950.1	12.372
05/05/2021 10:30:00	950.8	12.372
05/05/2021 10:40:00	951.6	12.372
05/05/2021 10:50:00	952.0	12.373
05/05/2021 11:00:00	952.8	12.373
05/05/2021 11:10:00	953.1	12.373
05/05/2021 11:20:00	953.7	12.374
05/05/2021 11:30:00	953.4	12.374
05/05/2021 11:40:00	953.5	12.374
05/05/2021 11:50:00	953.2	12.374
05/05/2021 12:00:00	953.1	12.375
05/05/2021 12:10:00	952.7	12.375
05/05/2021 12:20:00	952.3	12.375
05/05/2021 12:30:00	951.7	12.375
05/05/2021 12:40:00	951.0	12.374
05/05/2021 12:50:00	950.3	12.374
05/05/2021 13:00:00	949.4	12.373
05/05/2021 13:10:00	948.6	12.372
05/05/2021 13:20:00	947.7	12.372
05/05/2021 13:30:00	947.0	12.370
05/05/2021 13:40:00	945.9	12.367
05/05/2021 13:50:00	945.0	12.365
05/05/2021 14:00:00	943.8	12.363
05/05/2021 14:10:00	942.7	12.361
05/05/2021 14:20:00	941.7	12.360
05/05/2021 14:30:00	940.8	12.358
05/05/2021 14:40:00	939.9	12.358
05/05/2021 14:50:00	939.4	12.359
05/05/2021 15:00:00	938.3	12.358
05/05/2021 15:10:00	937.4	12.357
05/05/2021 15:20:00	936.1	12.356
05/05/2021 15:30:00	935.2	12.356
05/05/2021 15:40:00	933.9	12.356
05/05/2021 15:50:00	933.3	12.356
05/05/2021 16:00:00	932.0	12.356
05/05/2021 16:10:00	931.5	12.357
05/05/2021 16:20:00	930.6	12.356
05/05/2021 16:30:00	928.7	12.341
05/05/2021 16:40:00	926.5	12.326
05/05/2021 16:50:00	924.9	12.318
05/05/2021 17:00:00	924.1	12.314
05/05/2021 17:10:00	923.6	12.317
05/05/2021 17:20:00	923.7	12.317
05/05/2021 17:30:00	922.4	12.308
05/05/2021 17:40:00	923.0	12.308
05/05/2021 17:50:00	922.1	12.303
05/05/2021 18:00:00	923.1	12.304
05/05/2021 18:10:00	922.9	12.303
05/05/2021 18:20:00	923.9	12.304
05/05/2021 18:30:00	924.2	12.303
05/05/2021 18:40:00	925.4	12.304
05/05/2021 18:50:00	926.2	12.303
05/05/2021 19:00:00	927.3	12.306
05/05/2021 19:10:00	929.0	12.312
05/05/2021 19:20:00	930.0	12.317
05/05/2021 19:30:00	933.3	12.341
05/05/2021 19:40:00	935.7	12.359
05/05/2021 19:50:00	940.0	12.391
05/05/2021 20:00:00	942.5	12.407
05/05/2021 20:10:00	944.9	12.414
05/05/2021 20:20:00	945.6	12.409
05/05/2021 20:30:00	946.7	12.404
05/05/2021 20:40:00	947.3	12.398
05/05/2021 20:50:00	948.3	12.394
05/05/2021 21:00:00	949.2	12.391
05/05/2021 21:10:00	950.3	12.391
05/05/2021 21:20:00	951.7	12.391
05/05/2021 21:30:00	953.0	12.393
05/05/2021 21:40:00	954.5	12.394
05/05/2021 21:50:00	955.8	12.396
05/05/2021 22:00:00	956.9	12.397
05/05/2021 22:10:00	958.1	12.398
05/05/2021 22:20:00	959.2	12.399
05/05/2021 22:30:00	960.6	12.402
05/05/2021 22:40:00	961.3	12.402
05/05/2021 22:50:00	962.3	12.402
05/05/2021 23:00:00	962.8	12.402
05/05/2021 23:10:00	963.6	12.402
05/05/2021 23:20:00	964.1	12.403
05/05/2021 23:30:00	964.3	12.403
05/05/2021 23:40:00	964.6	12.404
05/05/2021 23:50:00	964.7	12.404
06/05/2021 00:00:00	964.7	12.403
06/05/2021 00:10:00	964.5	12.403
06/05/2021 00:20:00	964.2	12.403
06/05/2021 00:30:00	963.5	12.401
06/05/2021 00:40:00	962.9	12.401
06/05/2021 00:50:00	962.3	12.401
06/05/2021 01:00:00	961.3	12.401
06/05/2021 01:10:00	960.6	12.400
06/05/2021 01:20:00	959.2	12.399
06/05/2021 01:30:00	958.3	12.398
06/05/2021 01:40:00	956.9	12.397
06/05/2021 01:50:00	955.7	12.397
06/05/2021 02:00:00	954.4	12.396
06/05/2021 02:10:00	953.3	12.397
06/05/2021 02:20:00	952.1	12.398
06/05/2021 02:30:00	951.0	12.399
06/05/2021 02:40:00	949.6	12.398
06/05/2021 02:50:00	948.4	12.397
06/05/2021 03:00:00	946.7	12.394
06/05/2021 03:10:00	945.3	12.392
06/05/2021 03:20:00	943.7	12.390
06/05/2021 03:30:00	942.6	12.391
06/05/2021 03:40:00	941.1	12.390
06/05/2021 03:50:00	939.9	12.388
06/05/2021 04:00:00	937.9	12.385
06/05/2021 04:10:00	937.1	12.385
06/05/2021 04:20:00	935.4	12.385
06/05/2021 04:30:00	934.5	12.384
06/05/2021 04:40:00	932.0	12.363
06/05/2021 04:50:00	928.5	12.336
06/05/2021 05:00:00	926.1	12.326
06/05/2021 05:10:00	925.2	12.322
06/05/2021 05:20:00	923.8	12.315
06/05/2021 05:30:00	922.4	12.304
06/05/2021 05:40:00	920.6	12.294
06/05/2021 05:50:00	919.6	12.287
06/05/2021 06:00:00	918.9	12.283
06/05/2021 06:10:00	918.8	12.283
06/05/2021 06:20:00	918.5	12.279
06/05/2021 06:30:00	918.8	12.282
06/05/2021 06:40:00	918.9	12.281
06/05/2021 06:50:00	919.3	12.279
06/05/2021 07:00:00	919.7	12.280
06/05/2021 07:10:00	920.3	12.280
06/05/2021 07:20:00	920.7	12.278
06/05/2021 07:30:00	922.0	12.283
06/05/2021 07:40:00	925.4	12.315
06/05/2021 07:50:00	927.7	12.329
06/05/2021 08:00:00	930.1	12.340
06/05/2021 08:10:00	932.0	12.351
06/05/2021 08:20:00	934.5	12.363
06/05/2021 08:30:00	936.1	12.369
06/05/2021 08:40:00	938.4	12.376
06/05/2021 08:50:00	939.7	12.380
06/05/2021 09:00:00	941.7	12.383
06/05/2021 09:10:00	943.2	12.388
06/05/2021 09:20:00	945.3	12.393
06/05/2021 09:30:00	946.7	12.398
06/05/2021 09:40:00	948.4	12.399
06/05/2021 09:50:00	949.6	12.399
06/05/2021 10:00:00	950.9	12.400
06/05/2021 10:10:00	952.5	12.401
06/05/2021 10:20:00	953.7	12.403
06/05/2021 10:30:00	955.5	12.407
06/05/2021 10:40:00	956.8	12.409
06/05/2021 10:50:00	958.3	12.411
06/05/2021 11:00:00	959.0	12.410
06/05/2021 11:10:00	960.4	12.415
06/05/2021 11:20:00	961.2	12.416
06/05/2021 11:30:00	962.3	12.417
06/05/2021 11:40:00	962.9	12.417
06/05/2021 11:50:00	963.6	12.417
06/05/2021 12:00:00	964.1	12.418
06/05/2021 12:10:00	964.6	12.418
06/05/2021 12:20:00	964.7	12.418
06/05/2021 12:30:00	964.8	12.418
06/05/2021 12:40:00	964.7	12.418
06/05/2021 12:50:00	964.7	12.418
06/05/2021 13:00:00	964.5	12.417
06/05/2021 13:10:00	964.3	12.417
06/05/2021 13:20:00	963.5	12.417
06/05/2021 13:30:00	962.9	12.417
06/05/2021 13:40:00	962.1	12.417
06/05/2021 13:50:00	961.3	12.416
06/05/2021 14:00:00	960.1	12.414
06/05/2021 14:10:00	959.0	12.413
06/05/2021 14:20:00	957.6	12.410
06/05/2021 14:30:00	956.3	12.408
06/05/2021 14:40:00	954.8	12.405
06/05/2021 14:50:00	953.1	12.400
06/05/2021 15:00:00	951.3	12.395
06/05/2021 15:10:00	949.7	12.391
06/05/2021 15:20:00	948.0	12.389
06/05/2021 15:30:00	946.7	12.386
06/05/2021 15:40:00	944.9	12.383
06/05/2021 15:50:00	943.7	12.382
06/05/2021 16:00:00	942.3	12.384
06/05/2021 16:10:00	941.2	12.384
06/05/2021 16:20:00	939.9	12.385
06/05/2021 16:30:00	938.7	12.384
06/05/2021 16:40:00	936.9	12.376
06/05/2021 16:50:00	935.4	12.371
06/05/2021 17:00:00	933.7	12.366
06/05/2021 17:10:00	932.7	12.368
06/05/2021 17:20:00	931.9	12.368
06/05/2021 17:30:00	930.7	12.366
06/05/2021 17:40:00	929.1	12.359
06/05/2021 17:50:00	927.3	12.347
06/05/2021 18:00:00	924.0	12.317
06/05/2021 18:10:00	921.4	12.296
06/05/2021 18:20:00	919.5	12.280
06/05/2021 18:30:00	918.5	12.274
06/05/2021 18:40:00	917.7	12.269
06/05/2021 18:50:00	917.7	12.267
06/05/2021 19:00:00	917.4	12.264
06/05/2021 19:10:00	917.8	12.267
06/05/2021 19:20:00	918.4	12.267
06/05/2021 19:30:00	919.2	12.269
06/05/2021 19:40:00	920.1	12.269
06/05/2021 19:50:00	920.9	12.270
06/05/2021 20:00:00	922.0	12.270
06/05/2021 20:10:00	923.0	12.272
06/05/2021 20:20:00	924.6	12.275
06/05/2021 20:30:00	926.7	12.290
06/05/2021 20:40:00	932.1	12.345
06/05/2021 20:50:00	936.9	12.382
06/05/2021 21:00:00	940.5	12.404
06/05/2021 21:10:00	942.9	12.414
06/05/2021 21:20:00	944.6	12.413
06/05/2021 21:30:00	945.9	12.409
06/05/2021 21:40:00	947.1	12.405
06/05/2021 21:50:00	948.2	12.402
06/05/2021 22:00:00	949.6	12.403
06/05/2021 22:10:00	951.2	12.402
06/05/2021 22:20:00	952.5	12.403
06/05/2021 22:30:00	954.1	12.405
06/05/2021 22:40:00	955.6	12.408
06/05/2021 22:50:00	957.2	12.410
06/05/2021 23:00:00	958.6	12.412
06/05/2021 23:10:00	960.2	12.413
06/05/2021 23:20:00	961.1	12.415
06/05/2021 23:30:00	962.6	12.417
06/05/2021 23:40:00	963.3	12.418
06/05/2021 23:50:00	964.5	12.420
07/05/2021 00:00:00	965.3	12.424
07/05/2021 00:10:00	966.5	12.425
07/05/2021 00:20:00	966.5	12.425
07/05/2021 00:30:00	967.1	12.424
07/05/2021 00:40:00	966.9	12.424
07/05/2021 00:50:00	967.4	12.424
07/05/2021 01:00:00	967.1	12.425
07/05/2021 01:10:00	967.1	12.425
07/05/2021 01:20:00	966.6	12.424
07/05/2021 01:30:00	966.0	12.423
07/05/2021 01:40:00	965.4	12.422
07/05/2021 01:50:00	964.5	12.421
07/05/2021 02:00:00	963.5	12.419
07/05/2021 02:10:00	962.4	12.419
07/05/2021 02:20:00	961.2	12.418
07/05/2021 02:30:00	959.6	12.416
07/05/2021 02:40:00	958.1	12.415
07/05/2021 02:50:00	956.6	12.414
07/05/2021 03:00:00	954.9	12.413
07/05/2021 03:10:00	953.4	12.413
07/05/2021 03:20:00	951.6	12.412
07/05/2021 03:30:00	949.9	12.413
07/05/2021 03:40:00	948.3	12.413
07/05/2021 03:50:00	946.6	12.415
07/05/2021 04:00:00	945.2	12.415
07/05/2021 04:10:00	943.4	12.415
07/05/2021 04:20:00	941.9	12.413
07/05/2021 04:30:00	939.9	12.412
07/05/2021 04:40:00	938.6	12.411
07/05/2021 04:50:00	936.7	12.411
07/05/2021 05:00:00	935.4	12.410
07/05/2021 05:10:00	933.7	12.409
07/05/2021 05:20:00	932.3	12.407
07/05/2021 05:30:00	930.0	12.386
07/05/2021 05:40:00	923.9	12.336
07/05/2021 05:50:00	921.3	12.318
07/05/2021 06:00:00	917.5	12.291
07/05/2021 06:10:00	915.4	12.280
07/05/2021 06:20:00	913.3	12.271
07/05/2021 06:30:00	912.0	12.266
07/05/2021 06:40:00	910.8	12.264
07/05/2021 06:50:00	910.2	12.263
07/05/2021 07:00:00	909.7	12.261
07/05/2021 07:10:00	909.5	12.264
07/05/2021 07:20:00	909.6	12.263
07/05/2021 07:30:00	909.4	12.262
07/05/2021 07:40:00	909.7	12.262
07/05/2021 07:50:00	910.1	12.263
07/05/2021 08:00:00	910.9	12.264
07/05/2021 08:10:00	911.7	12.265
07/05/2021 08:20:00	912.8	12.265
07/05/2021 08:30:00	914.1	12.267
07/05/2021 08:40:00	915.3	12.269
07/05/2021 08:50:00	916.4	12.266
07/05/2021 09:00:00	918.4	12.280
07/05/2021 09:10:00	924.9	12.345
07/05/2021 09:20:00	929.6	12.381
07/05/2021 09:30:00	933.4	12.404
07/05/2021 09:40:00	936.1	12.415
07/05/2021 09:50:00	938.2	12.419
07/05/2021 10:00:00	939.9	12.419
07/05/2021 10:10:00	941.7	12.421
07/05/2021 10:20:00	943.3	12.422
07/05/2021 10:30:00	945.0	12.423
07/05/2021 10:40:00	946.6	12.424
07/05/2021 10:50:00	948.1	12.422
07/05/2021 11:00:00	949.5	12.422
07/05/2021 11:10:00	950.8	12.421
07/05/2021 11:20:00	952.1	12.421
07/05/2021 11:30:00	953.6	12.422
07/05/2021 11:40:00	955.0	12.423
07/05/2021 11:50:00	956.0	12.423
07/05/2021 12:00:00	957.4	12.423
07/05/2021 12:10:00	958.1	12.424
07/05/2021 12:20:00	959.4	12.425
07/05/2021 12:30:00	960.0	12.426
07/05/2021 12:40:00	961.0	12.426
07/05/2021 12:50:00	961.3	12.426
07/05/2021 13:00:00	962.0	12.426
07/05/2021 13:10:00	962.0	12.425
07/05/2021 13:20:00	962.1	12.424
07/05/2021 13:30:00	961.9	12.423
07/05/2021 13:40:00	961.7	12.422
07/05/2021 13:50:00	961.3	12.422
07/05/2021 14:00:00	960.7	12.422
07/05/2021 14:10:00	959.9	12.422
07/05/2021 14:20:00	959.0	12.421
07/05/2021 14:30:00	957.8	12.421
07/05/2021 14:40:00	956.9	12.421
07/05/2021 14:50:00	955.6	12.420
07/05/2021 15:00:00	954.2	12.419
07/05/2021 15:10:00	952.8	12.418
07/05/2021 15:20:00	951.1	12.417
07/05/2021 15:30:00	949.6	12.415
07/05/2021 15:40:00	947.9	12.415
07/05/2021 15:50:00	946.8	12.417
07/05/2021 16:00:00	945.2	12.419
07/05/2021 16:10:00	944.0	12.418
07/05/2021 16:20:00	941.8	12.413
07/05/2021 16:30:00	940.1	12.411
07/05/2021 16:40:00	938.2	12.410
07/05/2021 16:50:00	936.7	12.409
07/05/2021 17:00:00	934.9	12.407
07/05/2021 17:10:00	933.2	12.405
07/05/2021 17:20:00	931.7	12.405
07/05/2021 17:30:00	930.2	12.405
07/05/2021 17:40:00	928.6	12.404
07/05/2021 17:50:00	927.2	12.403
07/05/2021 18:00:00	925.4	12.397
07/05/2021 18:10:00	923.7	12.392
07/05/2021 18:20:00	922.0	12.386
07/05/2021 18:30:00	918.2	12.347
07/05/2021 18:40:00	913.9	12.313
07/05/2021 18:50:00	910.7	12.290
07/05/2021 19:00:00	910.0	12.292
07/05/2021 19:10:00	909.6	12.297
07/05/2021 19:20:00	909.4	12.301
07/05/2021 19:30:00	908.6	12.295
07/05/2021 19:40:00	907.7	12.285
07/05/2021 19:50:00	906.9	12.275
07/05/2021 20:00:00	906.9	12.273
07/05/2021 20:10:00	907.3	12.272
07/05/2021 20:20:00	907.9	12.273
07/05/2021 20:30:00	908.4	12.269
07/05/2021 20:40:00	909.2	12.266
07/05/2021 20:50:00	910.5	12.268
07/05/2021 21:00:00	911.6	12.269
07/05/2021 21:10:00	913.3	12.274
07/05/2021 21:20:00	920.3	12.354
07/05/2021 21:30:00	926.1	12.402
07/05/2021 21:40:00	931.2	12.437
07/05/2021 21:50:00	934.7	12.455
07/05/2021 22:00:00	937.3	12.462
07/05/2021 22:10:00	939.5	12.470
07/05/2021 22:20:00	942.0	12.473
07/05/2021 22:30:00	943.6	12.476
07/05/2021 22:40:00	946.1	12.482
07/05/2021 22:50:00	948.4	12.489
07/05/2021 23:00:00	950.5	12.494
07/05/2021 23:10:00	952.4	12.496
07/05/2021 23:20:00	954.2	12.497
07/05/2021 23:30:00	955.8	12.498
07/05/2021 23:40:00	958.1	12.505
07/05/2021 23:50:00	959.8	12.510
08/05/2021 00:00:00	961.6	12.512
08/05/2021 00:10:00	962.8	12.513
08/05/2021 00:20:00	964.3	12.513
08/05/2021 00:30:00	965.3	12.513
08/05/2021 00:40:00	966.6	12.513
08/05/2021 00:50:00	967.3	12.511
08/05/2021 01:00:00	968.1	12.510
08/05/2021 01:10:00	968.5	12.509
08/05/2021 01:20:00	968.9	12.508
08/05/2021 01:30:00	968.9	12.507
08/05/2021 01:40:00	969.1	12.506
08/05/2021 01:50:00	968.9	12.505
08/05/2021 02:00:00	968.6	12.504
08/05/2021 02:10:00	968.1	12.503
08/05/2021 02:20:00	967.1	12.503
08/05/2021 02:30:00	966.6	12.503
08/05/2021 02:40:00	965.2	12.504
08/05/2021 02:50:00	964.5	12.504
08/05/2021 03:00:00	962.5	12.498
08/05/2021 03:10:00	960.8	12.493
08/05/2021 03:20:00	958.6	12.487
08/05/2021 03:30:00	956.8	12.484
08/05/2021 03:40:00	954.9	12.483
08/05/2021 03:50:00	953.6	12.487
08/05/2021 04:00:00	952.2	12.493
08/05/2021 04:10:00	951.0	12.496
08/05/2021 04:20:00	948.5	12.488
08/05/2021 04:30:00	945.3	12.471
08/05/2021 04:40:00	942.5	12.462
08/05/2021 04:50:00	940.7	12.465
08/05/2021 05:00:00	938.9	12.466
08/05/2021 05:10:00	937.2	12.465
08/05/2021 05:20:00	934.6	12.453
08/05/2021 05:30:00	931.8	12.443
08/05/2021 05:40:00	929.7	12.443
08/05/2021 05:50:00	928.1	12.442
08/05/2021 06:00:00	926.2	12.439
08/05/2021 06:10:00	924.6	12.437
08/05/2021 06:20:00	922.9	12.436
08/05/2021 06:30:00	921.4	12.432
08/05/2021 06:40:00	916.8	12.377
08/05/2021 06:50:00	910.6	12.326
08/05/2021 07:00:00	907.7	12.310
08/05/2021 07:10:00	906.7	12.309
08/05/2021 07:20:00	904.1	12.290
08/05/2021 07:30:00	902.4	12.279
08/05/2021 07:40:00	902.0	12.281
08/05/2021 07:50:00	901.9	12.284
08/05/2021 08:00:00	902.2	12.286
08/05/2021 08:10:00	902.4	12.287
08/05/2021 08:20:00	902.7	12.285
08/05/2021 08:30:00	903.0	12.284
08/05/2021 08:40:00	903.4	12.281
08/05/2021 08:50:00	904.6	12.286
08/05/2021 09:00:00	906.8	12.305
08/05/2021 09:10:00	909.5	12.324
08/05/2021 09:20:00	912.5	12.343
08/05/2021 09:30:00	915.4	12.361
08/05/2021 09:40:00	918.6	12.384
08/05/2021 09:50:00	923.2	12.421
08/05/2021 10:00:00	927.3	12.451
08/05/2021 10:10:00	930.9	12.468
08/05/2021 10:20:00	933.8	12.480
08/05/2021 10:30:00	936.5	12.488
08/05/2021 10:40:00	938.5	12.492
08/05/2021 10:50:00	941.0	12.496
08/05/2021 11:00:00	943.0	12.499
08/05/2021 11:10:00	945.2	12.502
08/05/2021 11:20:00	947.4	12.505
08/05/2021 11:30:00	949.6	12.508
08/05/2021 11:40:00	951.6	12.510
08/05/2021 11:50:00	953.5	12.512
08/05/2021 12:00:00	955.6	12.514
08/05/2021 12:10:00	957.4	12.516
08/05/2021 12:20:00	959.2	12.517
08/05/2021 12:30:00	960.7	12.518
08/05/2021 12:40:00	962.4	12.519
08/05/2021 12:50:00	963.7	12.520
08/05/2021 13:00:00	965.1	12.520
08/05/2021 13:10:00	966.0	12.520
08/05/2021 13:20:00	967.0	12.520
08/05/2021 13:30:00	967.5	12.518
08/05/2021 13:40:00	968.1	12.516
08/05/2021 13:50:00	968.3	12.513
08/05/2021 14:00:00	968.6	12.513
08/05/2021 14:10:00	968.6	12.512
08/05/2021 14:20:00	968.5	12.512
08/05/2021 14:30:00	968.0	12.513
08/05/2021 14:40:00	967.6	12.511
08/05/2021 14:50:00	966.6	12.511
08/05/2021 15:00:00	965.8	12.510
08/05/2021 15:10:00	964.8	12.510
08/05/2021 15:20:00	963.6	12.509
08/05/2021 15:30:00	962.1	12.507
08/05/2021 15:40:00	960.3	12.504
08/05/2021 15:50:00	958.5	12.500
08/05/2021 16:00:00	956.6	12.495
08/05/2021 16:10:00	955.0	12.495
08/05/2021 16:20:00	953.1	12.490
08/05/2021 16:30:00	950.6	12.480
08/05/2021 16:40:00	948.1	12.473
08/05/2021 16:50:00	946.3	12.472
08/05/2021 17:00:00	944.9	12.478
08/05/2021 17:10:00	943.6	12.482
08/05/2021 17:20:00	942.0	12.484
08/05/2021 17:30:00	940.7	12.487
08/05/2021 17:40:00	938.8	12.485
08/05/2021 17:50:00	936.8	12.482
08/05/2021 18:00:00	934.7	12.481
08/05/2021 18:10:00	933.1	12.476
08/05/2021 18:20:00	930.9	12.474
08/05/2021 18:30:00	929.3	12.471
08/05/2021 18:40:00	927.5	12.468
08/05/2021 18:50:00	925.9	12.463
08/05/2021 19:00:00	923.6	12.451
08/05/2021 19:10:00	919.5	12.412
08/05/2021 19:20:00	915.8	12.382
08/05/2021 19:30:00	912.0	12.358
08/05/2021 19:40:00	911.9	12.370
08/05/2021 19:50:00	910.3	12.353
08/05/2021 20:00:00	908.8	12.348
08/05/2021 20:10:00	908.2	12.344
08/05/2021 20:20:00	906.6	12.326
08/05/2021 20:30:00	905.8	12.320
08/05/2021 20:40:00	905.6	12.317
08/05/2021 20:50:00	905.7	12.312
08/05/2021 21:00:00	905.9	12.305
08/05/2021 21:10:00	906.1	12.300
08/05/2021 21:20:00	906.7	12.293
08/05/2021 21:30:00	907.7	12.296
08/05/2021 21:40:00	912.9	12.345
08/05/2021 21:50:00	916.4	12.372
08/05/2021 22:00:00	923.7	12.440
08/05/2021 22:10:00	929.0	12.483
08/05/2021 22:20:00	933.3	12.510
08/05/2021 22:30:00	936.9	12.525
08/05/2021 22:40:00	939.8	12.531
08/05/2021 22:50:00	942.6	12.542
08/05/2021 23:00:00	945.8	12.555
08/05/2021 23:10:00	949.0	12.567
08/05/2021 23:20:00	951.5	12.575
08/05/2021 23:30:00	954.4	12.579
08/05/2021 23:40:00	956.7	12.590
08/05/2021 23:50:00	959.5	12.593
09/05/2021 00:00:00	961.7	12.599
09/05/2021 00:10:00	964.2	12.603
09/05/2021 00:20:00	966.2	12.606
09/05/2021 00:30:00	968.5	12.611
09/05/2021 00:40:00	970.3	12.613
09/05/2021 00:50:00	972.1	12.614
09/05/2021 01:00:00	973.6	12.614
09/05/2021 01:10:00	975.0	12.613
09/05/2021 01:20:00	975.8	12.613
09/05/2021 01:30:00	977.0	12.614
09/05/2021 01:40:00	977.8	12.615
